sta_code,name,lat,lon,f1_log_scale,f2a_weekend_ratio,f2b_friday_ratio,f4a_month_amplitude,f4b_vacation_effect,f5_growth,f6_fri_minus_sun,f4a_log,f5_log,mean_total,weekday_mean,friday_mean,weekend_mean,cluster,cluster_name,h_cluster
4320,橋頭,22.76098,120.31011,3.452679048446749,1.0577096019578802,1.1762477055884195,1.289910341321338,0.9167953888026648,0.9834863313847289,-0.0509601608113765,0.1105595245452794,-0.007231671581389138,2835.8225292242296,2722.247211895911,3202.037037037037,2879.347014925373,4,通勤型,2
4330,楠梓,22.72696,120.32425,3.677944683797062,1.045480486735498,1.2354105297420457,1.321115862899936,0.8678378581018155,1.1301155267078973,-0.1474248885259532,0.12094090725233479,0.05312284175528064,4763.703075291623,4551.481481481482,5622.948148148148,4758.485074626866,1,城際樞紐,5
4340,新左營,22.68754,120.30678,4.413845265656886,1.3873902162380505,1.4080684882000527,1.1592748286736727,0.9766478793352616,1.1222461150072374,-0.0597412713807059,0.06418640613393795,0.05008811063520576,25932.55249204666,22192.73888888889,31248.896296296298,30789.988805970148,1,城際樞紐,5
4350,左營,22.67445,120.29401,3.2103349951760456,1.0000403618799234,1.1429097453605686,1.5157250353837224,0.9501168398647049,0.9696927367650772,-0.0013632534508084,0.18062042395673006,-0.013365857349175067,1623.0615711252651,1590.469387755102,1817.762962962963,1590.5335820895525,4,通勤型,2
4360,內惟,22.66589,120.28701,3.3045060617711863,0.9539414083500614,1.115294113309732,1.1811789780954256,0.9450226242246488,1.3444208485702958,0.0355301550593825,0.07231570905294799,0.12853523865970484,2016.0721102863204,2009.2092592592592,2240.859259259259,1916.6679104477607,4,通勤型,2
4370,美術館,22.65185,120.28148,3.469282608632125,0.9617708106370648,1.1210324853065554,1.3136550036960115,0.91265612882098,1.2216210301598431,0.0044018534282208,0.11848132438373586,0.0869365004758029,2946.338282078473,2927.42037037037,3281.733333333333,2815.507462686567,4,通勤型,2
4380,鼓山,22.64181,120.28071,3.077659935571371,1.4202687859981724,1.2428274970820232,1.5348440066493532,1.044706818688283,1.3400707367308582,-0.0320368305171902,0.1860642426835589,0.12712772355962856,1195.803817603393,1036.0425925925929,1287.6222222222225,1471.4589552238806,1,城際樞紐,3
4390,三塊厝,22.63931,120.29414,3.144435196339769,0.9722214348224636,1.1053980312433127,1.349063459477136,1.0059677374379077,1.2078500755084274,0.049733309171737,0.13003237921417682,0.08201303079156777,1394.5535524920467,1384.5925925925926,1530.525925925926,1346.1305970149251,4,通勤型,2
4400,高雄,22.63946,120.30292,4.493701369702154,1.4038212915333343,1.2898516045753796,1.1596072773829005,1.0027927013556672,1.1714511931898413,0.0360490349755383,0.06431093220669133,0.06872419906197315,31167.457051961825,26955.38333333333,34768.444444444445,37840.54104477612,1,城際樞紐,5
4410,民族,22.63879,120.31494,3.277567410793683,0.9384191894644898,1.114002094862316,1.1839244690984478,0.9459220769930956,1.1667821178135835,-0.0055146415880059,0.073323996559121,0.06698976447232372,1894.817603393425,1897.0574074074077,2113.3259259259257,1780.2350746268658,4,通勤型,2
